train_loss,epoch,step,val_loss,val_acc,train_acc,test_acc
,67,30599,,,0.9698610901832581,
0.17403176426887512,68,30649,,,,
0.019251447170972824,68,30699,,,,
0.1320490837097168,68,30749,,,,
0.22687725722789764,68,30799,,,,
0.04520474374294281,68,30849,,,,
0.09891489893198013,68,30899,,,,
0.030600761994719505,68,30949,,,,
0.14371532201766968,68,30999,,,,
0.08221811801195145,68,31049,,,,
,68,31049,0.40703338384628296,0.8824999928474426,,
,68,31049,,,0.9705555438995361,
0.09425204992294312,69,31099,,,,
0.09173895418643951,69,31149,,,,
0.09621480107307434,69,31199,,,,
0.12221709638834,69,31249,,,,
0.11213844269514084,69,31299,,,,
0.12711134552955627,69,31349,,,,
0.12038401514291763,69,31399,,,,
0.03344084694981575,69,31449,,,,
0.0407441072165966,69,31499,,,,
,69,31499,0.4042724370956421,0.8837500214576721,,
,69,31499,,,0.9706249833106995,
0.062484681606292725,70,31549,,,,
0.0813978984951973,70,31599,,,,
0.03899369761347771,70,31649,,,,
0.026233157142996788,70,31699,,,,
0.15206997096538544,70,31749,,,,
0.21968546509742737,70,31799,,,,
0.034602243453264236,70,31849,,,,
0.10512381047010422,70,31899,,,,
0.03077285923063755,70,31949,,,,
,70,31949,0.40591853857040405,0.8868749737739563,,
,70,31949,,,0.9713194370269775,
0.0671592727303505,71,31999,,,,
0.06919249147176743,71,32049,,,,
0.06039484217762947,71,32099,,,,
0.2168152630329132,71,32149,,,,
0.1920510232448578,71,32199,,,,
0.08771652728319168,71,32249,,,,
0.11145531386137009,71,32299,,,,
0.10280774533748627,71,32349,,,,
0.02571677416563034,71,32399,,,,
,71,32399,0.4077034890651703,0.8849999904632568,,
,71,32399,,,0.9710416793823242,
0.1531568169593811,72,32449,,,,
0.04524482414126396,72,32499,,,,
0.12787142395973206,72,32549,,,,
0.1292048692703247,72,32599,,,,
0.17256684601306915,72,32649,,,,
0.05536898970603943,72,32699,,,,
0.11130113154649734,72,32749,,,,
0.054580774158239365,72,32799,,,,
0.09802622348070145,72,32849,,,,
,72,32849,0.4081760346889496,0.8856250047683716,,
,72,32849,,,0.9712499976158142,
0.03338230773806572,73,32899,,,,
0.06936854124069214,73,32949,,,,
0.11904492974281311,73,32999,,,,
0.06872199475765228,73,33049,,,,
0.16056248545646667,73,33099,,,,
0.3221244812011719,73,33149,,,,
0.0396394319832325,73,33199,,,,
0.03264071047306061,73,33249,,,,
0.06354514509439468,73,33299,,,,
,73,33299,0.40672001242637634,0.8824999928474426,,
,73,33299,,,0.9712499976158142,
0.034814976155757904,74,33349,,,,
0.07423713803291321,74,33399,,,,
0.05966322869062424,74,33449,,,,
0.026757998391985893,74,33499,,,,
0.08845994621515274,74,33549,,,,
0.21554222702980042,74,33599,,,,
0.07641996443271637,74,33649,,,,
0.18231694400310516,74,33699,,,,
0.10814517736434937,74,33749,,,,
,74,33749,0.4065030813217163,0.8843749761581421,,
,74,33749,,,0.9709722399711609,
0.05534921959042549,75,33799,,,,
0.09507468342781067,75,33849,,,,
0.062459155917167664,75,33899,,,,
0.17473533749580383,75,33949,,,,
0.12642350792884827,75,33999,,,,
0.041057150810956955,75,34049,,,,
0.1825118213891983,75,34099,,,,
0.067508764564991,75,34149,,,,
0.09371349960565567,75,34199,,,,
,75,34199,0.40632790327072144,0.8849999904632568,,
,75,34199,,,0.9710416793823242,
0.0460946224629879,76,34249,,,,
0.2016352266073227,76,34299,,,,
0.24213261902332306,76,34349,,,,
0.06748732924461365,76,34399,,,,
0.06191187724471092,76,34449,,,,
0.15176737308502197,76,34499,,,,
0.10591915994882584,76,34549,,,,
0.11410800367593765,76,34599,,,,
0.07219567149877548,76,34649,,,,
,76,34649,0.4080895185470581,0.8843749761581421,,
,76,34649,,,0.9714583158493042,
0.06470649689435959,77,34699,,,,
0.07159508764743805,77,34749,,,,
0.08041676133871078,77,34799,,,,
0.046570539474487305,77,34849,,,,
0.05549530312418938,77,34899,,,,
0.07995195686817169,77,34949,,,,
0.07844467461109161,77,34999,,,,
0.03280511498451233,77,35049,,,,
0.031544364988803864,77,35099,,,,
,77,35099,0.40789908170700073,0.8837500214576721,,
,77,35099,,,0.9706249833106995,
0.03655173256993294,78,35149,,,,
0.01558146346360445,78,35199,,,,
0.13362449407577515,78,35249,,,,
0.24994222819805145,78,35299,,,,
0.04368824139237404,78,35349,,,,
0.142603799700737,78,35399,,,,
0.034598592668771744,78,35449,,,,
0.08509501814842224,78,35499,,,,
0.026765333488583565,78,35549,,,,
,78,35549,0.4070214033126831,0.8837500214576721,,
,78,35549,,,0.9719444513320923,
0.05306201055645943,79,35599,,,,
0.054128244519233704,79,35649,,,,
0.1075698584318161,79,35699,,,,
0.02963360585272312,79,35749,,,,
0.11337948590517044,79,35799,,,,
0.08037392050027847,79,35849,,,,
0.06244825944304466,79,35899,,,,
0.21118204295635223,79,35949,,,,
0.1133110299706459,79,35999,,,,
,79,35999,0.4099702537059784,0.8837500214576721,,
,79,35999,,,0.9718055725097656,
0.04461999237537384,80,36049,,,,
0.043641347438097,80,36099,,,,
0.05307338014245033,80,36149,,,,
0.11079205572605133,80,36199,,,,
0.04626728221774101,80,36249,,,,
0.03847755491733551,80,36299,,,,
0.05728745087981224,80,36349,,,,
0.071173295378685,80,36399,,,,
0.2020033597946167,80,36449,,,,
,80,36449,0.40920817852020264,0.8843749761581421,,
,80,36449,,,0.9718055725097656,
0.0612834133207798,81,36499,,,,
0.09886901080608368,81,36549,,,,
0.03603915125131607,81,36599,,,,
0.11121160537004471,81,36649,,,,
0.12365356087684631,81,36699,,,,
0.05107830464839935,81,36749,,,,
0.045964132994413376,81,36799,,,,
0.0538807138800621,81,36849,,,,
0.04370252043008804,81,36899,,,,
,81,36899,0.4095146656036377,0.8837500214576721,,
,81,36899,,,0.972083330154419,
0.04034315422177315,82,36949,,,,
0.028395380824804306,82,36999,,,,
0.05214519798755646,82,37049,,,,
0.06722057610750198,82,37099,,,,
0.07033845782279968,82,37149,,,,
0.10320811718702316,82,37199,,,,
0.05345207825303078,82,37249,,,,
0.11131791025400162,82,37299,,,,
0.08595935255289078,82,37349,,,,
,82,37349,0.4096107482910156,0.8843749761581421,,
,82,37349,,,0.972083330154419,
0.09731729328632355,83,37399,,,,
0.17128430306911469,83,37449,,,,
0.07637840509414673,83,37499,,,,
0.03871229290962219,83,37549,,,,
0.017279643565416336,83,37599,,,,
0.03657243028283119,83,37649,,,,
0.17792131006717682,83,37699,,,,
0.13406214118003845,83,37749,,,,
0.10922668874263763,83,37799,,,,
,83,37799,0.4095097482204437,0.8843749761581421,,
,83,37799,,,0.9722916483879089,
0.09027428179979324,84,37849,,,,
0.023130547255277634,84,37899,,,,
0.14364242553710938,84,37949,,,,
0.15172035992145538,84,37999,,,,
0.0648031160235405,84,38049,,,,
0.06968256831169128,84,38099,,,,
0.28995826840400696,84,38149,,,,
0.07955235987901688,84,38199,,,,
0.08823221176862717,84,38249,,,,
,84,38249,0.409124493598938,0.8837500214576721,,
,84,38249,,,0.9720138907432556,
0.029054712504148483,85,38299,,,,
0.056458182632923126,85,38349,,,,
0.06521458178758621,85,38399,,,,
0.0908462256193161,85,38449,,,,
0.11246387660503387,85,38499,,,,
0.12007509917020798,85,38549,,,,
0.05276104435324669,85,38599,,,,
0.09587541222572327,85,38649,,,,
0.040961530059576035,85,38699,,,,
,85,38699,0.4090906083583832,0.8849999904632568,,
,85,38699,,,0.9720138907432556,
0.04447750374674797,86,38749,,,,
0.07445922493934631,86,38799,,,,
0.08762456476688385,86,38849,,,,
0.06881484389305115,86,38899,,,,
0.2778804302215576,86,38949,,,,
0.09094945341348648,86,38999,,,,
0.06269531697034836,86,39049,,,,
0.10741015523672104,86,39099,,,,
0.02776685170829296,86,39149,,,,
,86,39149,0.4096013009548187,0.8831250071525574,,
,86,39149,,,0.9719444513320923,
0.22618363797664642,87,39199,,,,
0.08289366215467453,87,39249,,,,
0.05795915052294731,87,39299,,,,
0.07639085501432419,87,39349,,,,
0.21582111716270447,87,39399,,,,
0.03628409653902054,87,39449,,,,
0.15803685784339905,87,39499,,,,
0.14857430756092072,87,39549,,,,
0.2767331004142761,87,39599,,,,
,87,39599,0.4097549021244049,0.8837500214576721,,
,87,39599,,,0.971666693687439,
0.19874891638755798,88,39649,,,,
0.16251416504383087,88,39699,,,,
0.09789615869522095,88,39749,,,,
0.24243882298469543,88,39799,,,,
0.05856854468584061,88,39849,,,,
0.0773656964302063,88,39899,,,,
0.16613954305648804,88,39949,,,,
0.08621026575565338,88,39999,,,,
0.026923881843686104,88,40049,,,,
,88,40049,0.41009485721588135,0.8831250071525574,,
,88,40049,,,0.9721527695655823,
0.10435928404331207,89,40099,,,,
0.10930587351322174,89,40149,,,,
0.25246232748031616,89,40199,,,,
0.07273134589195251,89,40249,,,,
0.07087574899196625,89,40299,,,,
0.07081066071987152,89,40349,,,,
0.03580029681324959,89,40399,,,,
0.07304955273866653,89,40449,,,,
0.1425638496875763,89,40499,,,,
,89,40499,0.41037440299987793,0.8824999928474426,,
,89,40499,,,0.9722916483879089,
0.06971535086631775,90,40549,,,,
0.0488455705344677,90,40599,,,,
0.07875793427228928,90,40649,,,,
0.041649457067251205,90,40699,,,,
0.21879996359348297,90,40749,,,,
0.1885419636964798,90,40799,,,,
0.14531677961349487,90,40849,,,,
0.03237443417310715,90,40899,,,,
0.09908855706453323,90,40949,,,,
,90,40949,0.4104495942592621,0.8837500214576721,,
,90,40949,,,0.9722222089767456,
0.07302319258451462,91,40999,,,,
0.045823194086551666,91,41049,,,,
0.12386241555213928,91,41099,,,,
0.1511920541524887,91,41149,,,,
0.06292763352394104,91,41199,,,,
0.08697818964719772,91,41249,,,,
0.08360636979341507,91,41299,,,,
0.06383568793535233,91,41349,,,,
0.06487885862588882,91,41399,,,,
,91,41399,0.4104524552822113,0.8837500214576721,,
,91,41399,,,0.9723610877990723,
0.10525903850793839,92,41449,,,,
0.0599922277033329,92,41499,,,,
0.027510054409503937,92,41549,,,,
0.11855190247297287,92,41599,,,,
0.06231142580509186,92,41649,,,,
0.08125536888837814,92,41699,,,,
0.07666977494955063,92,41749,,,,
0.07015693187713623,92,41799,,,,
0.03953833132982254,92,41849,,,,
,92,41849,0.41052305698394775,0.8837500214576721,,
,92,41849,,,0.9723610877990723,
0.1184190958738327,93,41899,,,,
0.19720175862312317,93,41949,,,,
0.0775286853313446,93,41999,,,,
0.06115254759788513,93,42049,,,,
0.013559023849666119,93,42099,,,,
0.1036643460392952,93,42149,,,,
0.06160731986165047,93,42199,,,,
0.08996762335300446,93,42249,,,,
0.05376644805073738,93,42299,,,,
,93,42299,0.4106690287590027,0.8837500214576721,,
,93,42299,,,0.9726389050483704,
0.032083164900541306,94,42349,,,,
0.09884766489267349,94,42399,,,,
0.21602991223335266,94,42449,,,,
0.07768214493989944,94,42499,,,,
0.20689859986305237,94,42549,,,,
0.08783167600631714,94,42599,,,,
0.06589222699403763,94,42649,,,,
0.030018262565135956,94,42699,,,,
0.07357369363307953,94,42749,,,,
,94,42749,0.4107568860054016,0.8837500214576721,,
,94,42749,,,0.9724305272102356,
0.11601538956165314,95,42799,,,,
0.11069045960903168,95,42849,,,,
0.04815702512860298,95,42899,,,,
0.06816013157367706,95,42949,,,,
0.1253303587436676,95,42999,,,,
0.06714562326669693,95,43049,,,,
0.06404983252286911,95,43099,,,,
0.07549002766609192,95,43149,,,,
0.17225873470306396,95,43199,,,,
,95,43199,0.41091346740722656,0.8837500214576721,,
,95,43199,,,0.9725000262260437,
0.05383152887225151,96,43249,,,,
0.1009221002459526,96,43299,,,,
0.04903753474354744,96,43349,,,,
0.07275588810443878,96,43399,,,,
0.07684460282325745,96,43449,,,,
0.12000517547130585,96,43499,,,,
0.05335885286331177,96,43549,,,,
0.04477354884147644,96,43599,,,,
0.05164230614900589,96,43649,,,,
,96,43649,0.4111676514148712,0.8831250071525574,,
,96,43649,,,0.9725000262260437,
0.09386929869651794,97,43699,,,,
0.11136884987354279,97,43749,,,,
0.04524479806423187,97,43799,,,,
0.14284370839595795,97,43849,,,,
0.04497528448700905,97,43899,,,,
0.0579415038228035,97,43949,,,,
0.05348781496286392,97,43999,,,,
0.050219349563121796,97,44049,,,,
0.06961753219366074,97,44099,,,,
,97,44099,0.4108889102935791,0.8837500214576721,,
,97,44099,,,0.972569465637207,
0.09257862716913223,98,44149,,,,
0.03355596587061882,98,44199,,,,
0.06523007154464722,98,44249,,,,
0.15305666625499725,98,44299,,,,
0.055349770933389664,98,44349,,,,
0.052301738411188126,98,44399,,,,
0.051347747445106506,98,44449,,,,
0.0978749543428421,98,44499,,,,
0.10143925994634628,98,44549,,,,
,98,44549,0.41091564297676086,0.8837500214576721,,
,98,44549,,,0.9724305272102356,
0.08037765324115753,99,44599,,,,
0.06260227411985397,99,44649,,,,
0.08771310746669769,99,44699,,,,
0.0940922200679779,99,44749,,,,
0.05626010149717331,99,44799,,,,
0.06463049352169037,99,44849,,,,
0.023986676707863808,99,44899,,,,
0.03715314343571663,99,44949,,,,
0.08359876275062561,99,44999,,,,
,99,44999,0.41114315390586853,0.8837500214576721,,
,99,44999,,,0.972569465637207,
,100,45000,,,,0.8830000162124634
